"run","randomSeed","numTanksBlue","default_observer_minPycor","default_observer_maxPycor","numSoldierBlue","default_observer_maxPxcor","numRidersBlue","default_observer_minPxcor","numTanksRed","numRidersRed","numSoldierRed"
454,-2057645330,10,-16,16,20,16,10,-16,20,10,0
455,-2057645127,10,-16,16,20,16,10,-16,20,10,10
456,-2057645002,10,-16,16,20,16,10,-16,20,10,20
457,-2057644814,10,-16,16,20,16,10,-16,20,20,0
458,-2057644705,10,-16,16,20,16,10,-16,20,20,10
459,-2057644580,10,-16,16,20,16,10,-16,20,20,20
460,-2057644408,10,-16,16,20,16,20,-16,0,0,0
461,-2057644298,10,-16,16,20,16,20,-16,0,0,10
462,-2057644220,10,-16,16,20,16,20,-16,0,0,20
463,-2057644064,10,-16,16,20,16,20,-16,0,10,0
464,-2057643955,10,-16,16,20,16,20,-16,0,10,10
465,-2057643798,10,-16,16,20,16,20,-16,0,10,20
466,-2057643674,10,-16,16,20,16,20,-16,0,20,0
467,-2057643470,10,-16,16,20,16,20,-16,0,20,10
468,-2057643330,10,-16,16,20,16,20,-16,0,20,20
469,-2057643158,10,-16,16,20,16,20,-16,10,0,0
470,-2057643064,10,-16,16,20,16,20,-16,10,0,10
471,-2057642877,10,-16,16,20,16,20,-16,10,0,20
472,-2057642783,10,-16,16,20,16,20,-16,10,10,0
473,-2057642595,10,-16,16,20,16,20,-16,10,10,10
474,-2057642408,10,-16,16,20,16,20,-16,10,10,20
475,-2057642252,10,-16,16,20,16,20,-16,10,20,0
476,-2057642142,10,-16,16,20,16,20,-16,10,20,10
477,-2057641939,10,-16,16,20,16,20,-16,10,20,20
478,-2057641767,10,-16,16,20,16,20,-16,20,0,0
479,-2057641580,10,-16,16,20,16,20,-16,20,0,10
480,-2057641345,10,-16,16,20,16,20,-16,20,0,20
481,-2057641189,10,-16,16,20,16,20,-16,20,10,0
482,-2057641002,10,-16,16,20,16,20,-16,20,10,10
483,-2057640830,10,-16,16,20,16,20,-16,20,10,20
484,-2057640658,10,-16,16,20,16,20,-16,20,20,0
485,-2057640470,10,-16,16,20,16,20,-16,20,20,10
486,-2057640330,10,-16,16,20,16,20,-16,20,20,20
487,-2057640205,20,-16,16,0,16,0,-16,0,0,0
488,-2057640095,20,-16,16,0,16,0,-16,0,0,10
489,-2057639939,20,-16,16,0,16,0,-16,0,0,20
490,-2057639736,20,-16,16,0,16,0,-16,0,10,0
491,-2057639595,20,-16,16,0,16,0,-16,0,10,10
492,-2057639439,20,-16,16,0,16,0,-16,0,10,20
493,-2057639298,20,-16,16,0,16,0,-16,0,20,0
494,-2057639205,20,-16,16,0,16,0,-16,0,20,10
495,-2057638986,20,-16,16,0,16,0,-16,0,20,20
496,-2057638767,20,-16,16,0,16,0,-16,10,0,0
497,-2057638595,20,-16,16,0,16,0,-16,10,0,10
498,-2057638423,20,-16,16,0,16,0,-16,10,0,20
499,-2057638283,20,-16,16,0,16,0,-16,10,10,0
500,-2057638142,20,-16,16,0,16,0,-16,10,10,10
501,-2057637986,20,-16,16,0,16,0,-16,10,10,20
502,-2057637783,20,-16,16,0,16,0,-16,10,20,0
503,-2057637611,20,-16,16,0,16,0,-16,10,20,10
504,-2057637470,20,-16,16,0,16,0,-16,10,20,20
505,-2057637298,20,-16,16,0,16,0,-16,20,0,0
506,-2057637189,20,-16,16,0,16,0,-16,20,0,10
507,-2057637033,20,-16,16,0,16,0,-16,20,0,20
508,-2057636939,20,-16,16,0,16,0,-16,20,10,0
509,-2057636814,20,-16,16,0,16,0,-16,20,10,10
510,-2057636627,20,-16,16,0,16,0,-16,20,10,20
511,-2057636517,20,-16,16,0,16,0,-16,20,20,0
512,-2057636424,20,-16,16,0,16,0,-16,20,20,10
513,-2057636174,20,-16,16,0,16,0,-16,20,20,20
514,-2057635955,20,-16,16,0,16,10,-16,0,0,0
515,-2057635830,20,-16,16,0,16,10,-16,0,0,10
516,-2057635673,20,-16,16,0,16,10,-16,0,0,20
517,-2057635595,20,-16,16,0,16,10,-16,0,10,0
518,-2057635470,20,-16,16,0,16,10,-16,0,10,10
519,-2057635314,20,-16,16,0,16,10,-16,0,10,20
520,-2057635111,20,-16,16,0,16,10,-16,0,20,0
521,-2057634939,20,-16,16,0,16,10,-16,0,20,10
522,-2057634845,20,-16,16,0,16,10,-16,0,20,20
523,-2057634580,20,-16,16,0,16,10,-16,10,0,0
524,-2057634423,20,-16,16,0,16,10,-16,10,0,10
525,-2057634298,20,-16,16,0,16,10,-16,10,0,20
526,-2057634205,20,-16,16,0,16,10,-16,10,10,0
527,-2057634080,20,-16,16,0,16,10,-16,10,10,10
528,-2057633939,20,-16,16,0,16,10,-16,10,10,20
529,-2057633845,20,-16,16,0,16,10,-16,10,20,0
530,-2057633689,20,-16,16,0,16,10,-16,10,20,10
531,-2057633517,20,-16,16,0,16,10,-16,10,20,20
532,-2057633330,20,-16,16,0,16,10,-16,20,0,0
533,-2057633127,20,-16,16,0,16,10,-16,20,0,10
534,-2057632939,20,-16,16,0,16,10,-16,20,0,20
535,-2057632798,20,-16,16,0,16,10,-16,20,10,0
536,-2057632642,20,-16,16,0,16,10,-16,20,10,10
537,-2057632455,20,-16,16,0,16,10,-16,20,10,20
538,-2057632283,20,-16,16,0,16,10,-16,20,20,0
539,-2057632111,20,-16,16,0,16,10,-16,20,20,10
540,-2057631908,20,-16,16,0,16,10,-16,20,20,20
541,-2057631736,20,-16,16,0,16,20,-16,0,0,0
542,-2057631642,20,-16,16,0,16,20,-16,0,0,10
543,-2057631533,20,-16,16,0,16,20,-16,0,0,20
544,-2057631423,20,-16,16,0,16,20,-16,0,10,0
545,-2057631330,20,-16,16,0,16,20,-16,0,10,10
546,-2057631205,20,-16,16,0,16,20,-16,0,10,20
547,-2057631017,20,-16,16,0,16,20,-16,0,20,0
548,-2057630939,20,-16,16,0,16,20,-16,0,20,10
549,-2057630767,20,-16,16,0,16,20,-16,0,20,20
550,-2057630642,20,-16,16,0,16,20,-16,10,0,0
551,-2057630548,20,-16,16,0,16,20,-16,10,0,10
552,-2057630423,20,-16,16,0,16,20,-16,10,0,20
553,-2057630267,20,-16,16,0,16,20,-16,10,10,0
554,-2057630033,20,-16,16,0,16,20,-16,10,10,10
555,-2057629877,20,-16,16,0,16,20,-16,10,10,20
556,-2057629736,20,-16,16,0,16,20,-16,10,20,0
557,-2057629642,20,-16,16,0,16,20,-16,10,20,10
558,-2057629517,20,-16,16,0,16,20,-16,10,20,20
559,-2057629283,20,-16,16,0,16,20,-16,20,0,0
560,-2057629173,20,-16,16,0,16,20,-16,20,0,10
561,-2057629080,20,-16,16,0,16,20,-16,20,0,20
562,-2057628924,20,-16,16,0,16,20,-16,20,10,0
563,-2057628798,20,-16,16,0,16,20,-16,20,10,10
564,-2057628689,20,-16,16,0,16,20,-16,20,10,20
565,-2057628517,20,-16,16,0,16,20,-16,20,20,0
566,-2057628361,20,-16,16,0,16,20,-16,20,20,10
567,-2057628236,20,-16,16,0,16,20,-16,20,20,20
568,-2057628048,20,-16,16,10,16,0,-16,0,0,0
569,-2057627892,20,-16,16,10,16,0,-16,0,0,10
570,-2057627720,20,-16,16,10,16,0,-16,0,0,20
571,-2057627564,20,-16,16,10,16,0,-16,0,10,0
572,-2057627439,20,-16,16,10,16,0,-16,0,10,10
573,-2057627314,20,-16,16,10,16,0,-16,0,10,20
574,-2057627173,20,-16,16,10,16,0,-16,0,20,0
575,-2057627048,20,-16,16,10,16,0,-16,0,20,10
576,-2057626877,20,-16,16,10,16,0,-16,0,20,20
577,-2057626705,20,-16,16,10,16,0,-16,10,0,0
578,-2057626564,20,-16,16,10,16,0,-16,10,0,10
579,-2057626423,20,-16,16,10,16,0,-16,10,0,20
580,-2057626283,20,-16,16,10,16,0,-16,10,10,0
581,-2057626127,20,-16,16,10,16,0,-16,10,10,10
582,-2057625970,20,-16,16,10,16,0,-16,10,10,20
583,-2057625861,20,-16,16,10,16,0,-16,10,20,0
584,-2057625595,20,-16,16,10,16,0,-16,10,20,10
585,-2057625439,20,-16,16,10,16,0,-16,10,20,20
586,-2057625298,20,-16,16,10,16,0,-16,20,0,0
587,-2057625127,20,-16,16,10,16,0,-16,20,0,10
588,-2057625002,20,-16,16,10,16,0,-16,20,0,20
589,-2057624845,20,-16,16,10,16,0,-16,20,10,0
590,-2057624736,20,-16,16,10,16,0,-16,20,10,10
591,-2057624627,20,-16,16,10,16,0,-16,20,10,20
592,-2057624486,20,-16,16,10,16,0,-16,20,20,0
593,-2057624361,20,-16,16,10,16,0,-16,20,20,10
594,-2057624236,20,-16,16,10,16,0,-16,20,20,20
595,-2057624048,20,-16,16,10,16,10,-16,0,0,0
596,-2057623861,20,-16,16,10,16,10,-16,0,0,10
597,-2057623752,20,-16,16,10,16,10,-16,0,0,20
598,-2057623627,20,-16,16,10,16,10,-16,0,10,0
599,-2057623470,20,-16,16,10,16,10,-16,0,10,10
600,-2057623252,20,-16,16,10,16,10,-16,0,10,20
601,-2057623033,20,-16,16,10,16,10,-16,0,20,0
602,-2057622892,20,-16,16,10,16,10,-16,0,20,10
603,-2057622752,20,-16,16,10,16,10,-16,0,20,20
604,-2057622642,20,-16,16,10,16,10,-16,10,0,0
605,-2057622439,20,-16,16,10,16,10,-16,10,0,10
606,-2057622220,20,-16,16,10,16,10,-16,10,0,20
607,-2057622111,20,-16,16,10,16,10,-16,10,10,0
608,-2057622002,20,-16,16,10,16,10,-16,10,10,10
609,-2057621877,20,-16,16,10,16,10,-16,10,10,20
610,-2057621720,20,-16,16,10,16,10,-16,10,20,0
611,-2057621580,20,-16,16,10,16,10,-16,10,20,10
612,-2057621361,20,-16,16,10,16,10,-16,10,20,20
613,-2057621236,20,-16,16,10,16,10,-16,20,0,0
614,-2057621064,20,-16,16,10,16,10,-16,20,0,10
615,-2057620955,20,-16,16,10,16,10,-16,20,0,20
616,-2057620861,20,-16,16,10,16,10,-16,20,10,0
617,-2057620720,20,-16,16,10,16,10,-16,20,10,10
618,-2057620595,20,-16,16,10,16,10,-16,20,10,20
619,-2057620439,20,-16,16,10,16,10,-16,20,20,0
620,-2057620298,20,-16,16,10,16,10,-16,20,20,10
621,-2057620158,20,-16,16,10,16,10,-16,20,20,20
622,-2057620002,20,-16,16,10,16,20,-16,0,0,0
623,-2057619845,20,-16,16,10,16,20,-16,0,0,10
624,-2057619752,20,-16,16,10,16,20,-16,0,0,20
625,-2057619627,20,-16,16,10,16,20,-16,0,10,0
626,-2057619455,20,-16,16,10,16,20,-16,0,10,10
627,-2057619298,20,-16,16,10,16,20,-16,0,10,20
628,-2057619142,20,-16,16,10,16,20,-16,0,20,0
629,-2057619002,20,-16,16,10,16,20,-16,0,20,10
630,-2057618798,20,-16,16,10,16,20,-16,0,20,20
631,-2057618580,20,-16,16,10,16,20,-16,10,0,0
632,-2057618470,20,-16,16,10,16,20,-16,10,0,10
633,-2057618267,20,-16,16,10,16,20,-16,10,0,20
634,-2057618127,20,-16,16,10,16,20,-16,10,10,0
635,-2057617955,20,-16,16,10,16,20,-16,10,10,10
636,-2057617752,20,-16,16,10,16,20,-16,10,10,20
637,-2057617642,20,-16,16,10,16,20,-16,10,20,0
638,-2057617502,20,-16,16,10,16,20,-16,10,20,10
639,-2057617424,20,-16,16,10,16,20,-16,10,20,20
640,-2057617298,20,-16,16,10,16,20,-16,20,0,0
641,-2057617158,20,-16,16,10,16,20,-16,20,0,10
642,-2057617048,20,-16,16,10,16,20,-16,20,0,20
643,-2057616877,20,-16,16,10,16,20,-16,20,10,0
644,-2057616705,20,-16,16,10,16,20,-16,20,10,10
645,-2057616548,20,-16,16,10,16,20,-16,20,10,20
646,-2057616374,20,-16,16,10,16,20,-16,20,20,0
647,-2057616218,20,-16,16,10,16,20,-16,20,20,10
648,-2057616046,20,-16,16,10,16,20,-16,20,20,20
649,-2057615905,20,-16,16,20,16,0,-16,0,0,0
650,-2057615781,20,-16,16,20,16,0,-16,0,0,10
651,-2057615593,20,-16,16,20,16,0,-16,0,0,20
652,-2057615484,20,-16,16,20,16,0,-16,0,10,0
653,-2057615343,20,-16,16,20,16,0,-16,0,10,10
654,-2057615140,20,-16,16,20,16,0,-16,0,10,20
655,-2057615030,20,-16,16,20,16,0,-16,0,20,0
656,-2057614921,20,-16,16,20,16,0,-16,0,20,10
657,-2057614765,20,-16,16,20,16,0,-16,0,20,20
658,-2057614546,20,-16,16,20,16,0,-16,10,0,0
659,-2057614327,20,-16,16,20,16,0,-16,10,0,10
660,-2057614093,20,-16,16,20,16,0,-16,10,0,20
661,-2057613984,20,-16,16,20,16,0,-16,10,10,0
662,-2057613859,20,-16,16,20,16,0,-16,10,10,10
663,-2057613655,20,-16,16,20,16,0,-16,10,10,20
664,-2057613499,20,-16,16,20,16,0,-16,10,20,0
665,-2057613359,20,-16,16,20,16,0,-16,10,20,10
666,-2057613171,20,-16,16,20,16,0,-16,10,20,20
667,-2057613062,20,-16,16,20,16,0,-16,20,0,0
668,-2057612937,20,-16,16,20,16,0,-16,20,0,10
669,-2057612765,20,-16,16,20,16,0,-16,20,0,20
670,-2057612593,20,-16,16,20,16,0,-16,20,10,0
671,-2057612452,20,-16,16,20,16,0,-16,20,10,10
672,-2057612265,20,-16,16,20,16,0,-16,20,10,20
673,-2057612124,20,-16,16,20,16,0,-16,20,20,0
674,-2057611952,20,-16,16,20,16,0,-16,20,20,10
675,-2057611827,20,-16,16,20,16,0,-16,20,20,20
676,-2057611687,20,-16,16,20,16,10,-16,0,0,0
677,-2057611577,20,-16,16,20,16,10,-16,0,0,10
678,-2057611452,20,-16,16,20,16,10,-16,0,0,20
679,-2057611265,20,-16,16,20,16,10,-16,0,10,0
680,-2057611124,20,-16,16,20,16,10,-16,0,10,10
681,-2057610968,20,-16,16,20,16,10,-16,0,10,20
682,-2057610812,20,-16,16,20,16,10,-16,0,20,0
683,-2057610593,20,-16,16,20,16,10,-16,0,20,10
684,-2057610484,20,-16,16,20,16,10,-16,0,20,20
685,-2057610312,20,-16,16,20,16,10,-16,10,0,0
686,-2057610140,20,-16,16,20,16,10,-16,10,0,10
687,-2057610015,20,-16,16,20,16,10,-16,10,0,20
688,-2057609874,20,-16,16,20,16,10,-16,10,10,0
689,-2057609718,20,-16,16,20,16,10,-16,10,10,10
690,-2057609530,20,-16,16,20,16,10,-16,10,10,20
691,-2057609374,20,-16,16,20,16,10,-16,10,20,0
692,-2057609234,20,-16,16,20,16,10,-16,10,20,10
693,-2057609140,20,-16,16,20,16,10,-16,10,20,20
694,-2057608968,20,-16,16,20,16,10,-16,20,0,0
695,-2057608765,20,-16,16,20,16,10,-16,20,0,10
696,-2057608655,20,-16,16,20,16,10,-16,20,0,20
697,-2057608499,20,-16,16,20,16,10,-16,20,10,0
698,-2057608327,20,-16,16,20,16,10,-16,20,10,10
699,-2057608171,20,-16,16,20,16,10,-16,20,10,20
700,-2057608077,20,-16,16,20,16,10,-16,20,20,0
701,-2057607921,20,-16,16,20,16,10,-16,20,20,10
702,-2057607765,20,-16,16,20,16,10,-16,20,20,20
703,-2057607609,20,-16,16,20,16,20,-16,0,0,0
704,-2057607484,20,-16,16,20,16,20,-16,0,0,10
705,-2057607343,20,-16,16,20,16,20,-16,0,0,20
706,-2057607171,20,-16,16,20,16,20,-16,0,10,0
707,-2057607046,20,-16,16,20,16,20,-16,0,10,10
708,-2057606905,20,-16,16,20,16,20,-16,0,10,20
709,-2057606796,20,-16,16,20,16,20,-16,0,20,0
710,-2057606593,20,-16,16,20,16,20,-16,0,20,10
711,-2057606405,20,-16,16,20,16,20,-16,0,20,20
712,-2057606202,20,-16,16,20,16,20,-16,10,0,0
713,-2057605968,20,-16,16,20,16,20,-16,10,0,10
714,-2057605859,20,-16,16,20,16,20,-16,10,0,20
715,-2057605655,20,-16,16,20,16,20,-16,10,10,0
716,-2057605484,20,-16,16,20,16,20,-16,10,10,10
717,-2057605359,20,-16,16,20,16,20,-16,10,10,20
718,-2057605140,20,-16,16,20,16,20,-16,10,20,0
719,-2057605031,20,-16,16,20,16,20,-16,10,20,10
720,-2057604890,20,-16,16,20,16,20,-16,10,20,20
721,-2057604765,20,-16,16,20,16,20,-16,20,0,0
722,-2057604577,20,-16,16,20,16,20,-16,20,0,10
723,-2057604437,20,-16,16,20,16,20,-16,20,0,20
724,-2057604265,20,-16,16,20,16,20,-16,20,10,0
725,-2057604124,20,-16,16,20,16,20,-16,20,10,10
726,-2057603952,20,-16,16,20,16,20,-16,20,10,20
727,-2057603843,20,-16,16,20,16,20,-16,20,20,0
728,-2057603671,20,-16,16,20,16,20,-16,20,20,10
729,-2057603452,20,-16,16,20,16,20,-16,20,20,20
